chroma_stft,chroma_cqt,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Label
0.032287482,0.50668323,0.25109145,0.30494156,0.0093697095,222.59192684991814,259.11551628976434,12.996832476303656,0.91324216,293.6005434782609,0.005478657155797101,0.008811312678762558,(0.0341668426990509-0.019948303699493408j),-579.54175,9.87483,-8.032065,-5.5366206,-3.5035439,0.07381499,-2.2799928,-0.47250512,0.8187333,0.4065596,1.2521358,-0.02061436,-0.23060983,-0.12862852,-0.8016676,-0.016777122,0.23180254,0.088838175,-0.48177835,-0.8862104,-0.5073006,-0.07132193,0.055616662,0.35398257,-0.49007162,-0.7789004,0.15649682,0.31579533,-0.50154996,-0.2177951,-0.1325047,-0.30738446,0.14139721,0.090936616,-0.384188,-0.3151363,0.041205656,0.54853487,0.13920657,0.11453302,100032-3-0-0.wav
0.50677365,0.7020694,0.27875027,2.652942,0.13637419,2232.5778031163763,2284.0916107103167,16.13918688958852,0.00053174235,4081.696671195652,0.07166694972826088,0.27938341588110893,(0.4666324853897095-0.0004748824576381594j),-153.68207,185.10641,-86.53282,49.85884,9.230823,22.548952,-3.5671732,12.220052,7.720082,-6.4603925,16.995659,-6.6251173,1.4697796,9.525099,0.7352512,2.9870634,2.774585,8.555776,-1.5872021,1.713161,6.4317937,-0.8451763,2.4379253,-0.823185,2.3274593,3.4365644,1.0405328,3.7995272,2.2722425,1.7465295,-1.534702,-1.8563533,0.37286544,-3.2691867,-1.9697737,-1.598098,0.5620761,0.4636901,-0.35966364,0.9096015,100263-2-0-117.wav
0.5658122,0.6684872,0.27690697,5.7079835,0.18621154,1956.5270062625873,2327.294857970388,15.437340101818231,0.0005252584,3768.060886548913,0.05259001358695652,0.28261517980620815,(0.44123831391334534+6.765891885152087e-05j),-125.52739,186.93994,-70.34916,40.429245,9.12105,18.398584,6.283285,15.504059,9.6135025,-7.113611,16.179823,-5.7105236,-0.89925057,5.608243,0.86525434,7.36364,0.37035176,7.246946,0.23813653,-2.6358788,1.630457,-4.30368,6.048412,3.6606927,4.380057,3.7227924,0.21286435,3.1509345,-2.9827478,1.0097332,-0.7454664,-0.29196185,0.28763878,-3.3583157,1.4346281,-0.9752459,2.3860786,-0.34791872,-3.8441782,-0.7315975,100263-2-0-121.wav
0.47950232,0.6103453,0.2760017,3.4931529,0.1403183,2652.4627324755284,2929.1467902175746,16.906793315499076,0.0012311669,4979.787279211957,0.0727638134057971,0.2603636543941322,(0.4856111407279968+0.00860763993114233j),-141.16681,160.33328,-62.952843,50.75118,-0.17433003,32.791603,-17.4698,24.75548,-3.8477833,-1.7611763,14.020372,-11.238716,6.290466,1.1356995,12.392341,-3.6337562,8.167874,0.7195858,-3.9433134,6.70404,-0.61752206,5.5240583,0.64598334,2.640657,-3.3208132,1.8185322,0.5261169,-4.157915,3.8325372,-4.174096,1.3587624,-3.3742027,-1.0122793,-1.0259929,-3.6663725,-0.07153497,-5.693183,1.8766062,-1.4281728,3.5106866,100263-2-0-126.wav
0.55514526,0.4419431,0.26477456,6.966467,0.21501945,2095.392607899718,2288.749914968065,15.460787411527185,0.0004950813,3966.228770380435,0.06088371829710145,0.2760647955991131,(0.4410844147205353-0.0014275053981691599j),-108.23691,185.39265,-81.95048,46.47355,11.8720875,23.491444,4.261836,13.637701,6.093238,-2.8134527,18.077288,-7.2573457,-2.8493738,6.8790026,2.0504405,6.2598143,-0.93000376,10.567487,1.5747991,-1.2737057,3.1046646,-5.5919313,2.8828974,3.8991537,4.7501707,2.0505414,0.23846313,3.0256085,-1.3947453,0.9930409,-1.0441748,-0.33120582,2.44144,0.44965255,1.609697,-2.6794097,-0.054824363,-2.050368,-1.7841887,2.8696854,100263-2-0-137.wav
0.64024174,0.49671525,0.2560811,8.924995,0.21173449,1903.9764893509798,2440.9573922870372,15.16189457674007,0.00043854464,3869.485394021739,0.038223222373188405,0.27377876549633995,(0.4342806041240692-7.696070679230615e-05j),-129.40396,178.77927,-60.338512,47.640453,11.501935,20.880333,8.22091,13.267728,10.838386,-4.754242,14.395511,-5.77516,3.3911862,4.589565,3.0439503,7.1332493,0.53617936,7.192653,-2.3342283,-1.5088363,2.333658,-2.0142756,2.9400392,2.5377853,2.6098218,2.0507514,-0.7198832,1.4022448,-0.49465606,0.3401572,-0.35713974,-1.8978102,0.087421805,-0.6340635,3.4053102,0.066391125,0.11674456,0.30856434,-3.0277846,1.0321513,100263-2-0-143.wav
0.647383,0.5435782,0.2709103,6.7428045,0.19722953,1889.8907034288757,2512.4684236121293,14.822642047706255,0.000502765,3950.5001698369565,0.038633661684782605,0.2749435098916142,(0.4448702335357666-0.0009538299054838717j),-131.0791,182.02467,-59.242584,53.34855,6.8247623,23.768806,6.9373965,10.895924,7.7600994,-4.0517797,13.999423,-4.7169795,1.6775334,10.146943,1.2263477,8.274299,-0.96909624,5.547387,-1.3799838,-2.3819742,3.209398,-4.884801,3.7061758,-0.7222733,1.0224942,4.226597,1.1215647,3.6471136,0.118576095,2.4654782,-1.8782802,-0.7993893,0.9481397,-2.5314176,2.6610763,-0.7965183,1.6610773,-0.04228905,-3.140889,0.7027528,100263-2-0-161.wav
0.6879734,0.65657955,0.2751712,9.223678,0.22665016,1944.9303983364491,2543.74936666731,14.741862354442882,0.0005060632,4078.0141813858695,0.0380859375,0.2811535541537787,(0.42742037773132324-0.0016931066056713462j),-115.33208,179.51143,-60.04891,52.112957,-0.113339365,19.544,11.0538,15.343572,13.507728,-3.3896515,15.292861,-4.0189238,2.7206411,5.805524,2.1063664,5.0578127,-2.2444036,6.5380235,-2.3115225,-0.24426131,6.200865,-1.0021114,4.887038,-0.885615,2.0361257,1.4025726,-1.1960301,3.5872703,-1.5959439,0.47948322,-2.38599,-0.6362056,-0.6565853,-3.3650844,2.147263,-1.7733252,2.0902596,0.0048059435,-2.6706457,2.4741263,100263-2-0-3.wav
0.67580533,0.55843335,0.26688263,8.026486,0.2096558,1750.9128365514327,2323.388563623654,15.355484102373197,0.00032510507,3683.9877717391305,0.03450379302536232,0.27692883662000145,(0.4415803551673889+0.0030112164095044136j),-137.68536,186.04233,-59.519882,44.076088,16.005291,13.106247,14.272353,12.96127,11.345913,-0.3422478,13.776045,-4.391973,0.6533325,9.869793,2.090272,5.4720736,2.8886366,4.2840524,-0.18989938,-0.34410304,2.7561991,-1.5217427,0.5934691,0.3258932,1.8732822,1.9732418,1.6274962,2.9096248,0.742119,1.340824,-3.068174,-0.64137346,0.062916376,-2.4943008,1.8700634,-1.6793517,1.418429,1.5583442,-0.85228646,1.8580928,100263-2-0-36.wav
0.6966324,0.6918038,0.27685508,2.229809,0.12852752,3124.52669145504,2931.287736263967,16.625086754025855,0.004013158,5514.559697690217,0.10006935009057971,0.2230412226099096,(0.46550801396369934-0.016961589455604553j),-94.41044,149.72156,-86.23197,50.921585,-12.068407,38.709366,-19.353386,31.17145,-10.595689,10.780253,-7.047011,3.2903702,-4.605931,3.8326797,-0.21826915,1.3996781,6.340819,-5.770379,9.402005,-5.4458942,5.355054,-3.2160182,4.028994,-0.15575953,3.9593966,-5.3004446,3.0517719,-0.4001402,0.70194775,-0.47099936,-2.963985,1.8587298,-5.7062545,2.2643209,-3.7391958,-0.5180398,-6.2407503,-0.4502275,-4.963731,0.50093246,100852-0-0-0.wav
0.70435315,0.6780768,0.2757841,4.9241776,0.19006069,3039.1470967757277,2896.501331536582,16.677997572777606,0.00068381144,5347.03761888587,0.09678583559782608,0.2727482620792639,(0.43734824657440186-0.0004573793266899884j),-52.387165,151.85637,-86.34188,51.051754,-11.25778,39.03164,-18.591208,31.185722,-10.210321,9.897712,-7.249551,3.4312754,-4.338141,4.1402225,-0.7740339,1.9058795,6.1802955,-5.03925,9.166399,-5.2311893,5.363655,-2.6052487,3.7416327,0.34159625,4.0461283,-4.611082,2.812046,0.09720754,0.7397112,-0.8881573,-3.234929,1.915826,-5.5766234,1.9213648,-3.3107975,-0.42723384,-6.261459,-1.4897857,-5.218937,0.30352256,100852-0-0-1.wav
0.69194907,0.7252143,0.27940708,5.3760257,0.19870177,3089.0250789263487,2892.983466744721,16.654152110095204,0.000635295,5620.977411684783,0.09831153759057971,0.26140379904176964,(0.43802353739738464+0.002818238688632846j),-47.766277,150.03658,-86.75424,55.264225,-13.622617,40.575035,-17.388937,27.155912,-8.172469,8.258549,-5.316349,2.7860215,-1.7134359,3.2851262,-0.6058236,1.9645971,6.3675485,-5.3464346,9.096486,-4.3430743,5.8199525,-3.555159,3.8598282,2.0758235,3.2131379,-2.8854902,1.308827,0.86437654,0.6829465,-0.050988805,-2.7983243,1.210319,-4.7737055,1.0266482,-3.7818682,-1.05288,-5.560504,-0.9686981,-3.9214618,0.9456244,100852-0-0-10.wav
0.689831,0.71668726,0.27822047,2.2699788,0.12864615,3092.4837937902093,2884.118074356758,16.732365107083908,0.00070453424,5626.220278532609,0.09857195425724638,0.26022317042803716,(0.44123637676239014-0.0018643696093931794j),-90.816414,149.88762,-86.9075,55.855057,-13.524492,40.189392,-16.882256,26.45488,-8.114449,7.9038353,-4.725253,1.9997869,-1.6436859,2.9217842,0.18140438,2.1876721,6.315225,-5.3527775,8.8267355,-4.231481,6.582486,-3.0413394,4.4468517,2.1642196,2.7128994,-3.1723218,0.8105821,0.5087717,0.8538281,-0.047814213,-3.353505,0.407009,-5.0536976,0.7123635,-3.9567447,-0.48883614,-5.3387694,-1.0089772,-3.7382631,0.5522954,100852-0-0-11.wav
0.68850225,0.72372293,0.27934304,1.9716347,0.12020581,3042.5669023588002,2808.5561179267297,16.73396349335664,0.0004511994,5454.890879755435,0.09891304347826087,0.28126652631464044,(0.42491447925567627-0.0016450319672003388j),-98.35625,153.354,-89.57439,56.923077,-14.735971,39.061214,-16.85079,27.252712,-7.900663,6.799683,-4.0640707,1.4073999,-0.57119304,1.4303585,0.8041782,1.7534714,6.1497254,-5.7305927,9.047392,-4.3272934,6.955868,-3.0619876,4.270372,2.3731267,2.2726943,-2.346955,0.34726855,1.0988609,0.598326,0.04688108,-3.5110362,0.30661374,-4.506715,1.1136026,-3.82919,-0.8456628,-4.8930206,-1.701567,-3.4361272,-0.036937546,100852-0-0-12.wav
0.69444066,0.7109354,0.27864283,6.688655,0.223254,3028.377618697364,2769.964668711227,16.654179552645072,0.0004283114,5385.173233695652,0.1003226902173913,0.28567835499065336,(0.4215655028820038-4.233561048749834e-05j),-39.01355,156.88315,-93.08744,59.551342,-17.100754,39.85509,-18.636892,28.81451,-8.544381,6.927812,-4.0381527,1.1221215,0.42878985,0.63694376,1.0134938,0.992024,7.0003066,-5.96691,9.388242,-4.418397,7.3322196,-3.9403498,3.9734757,2.1876142,2.1450162,-2.1053648,0.12616515,1.3094347,-0.26679495,0.4399765,-2.9376936,1.0395417,-3.8477738,1.8046594,-3.365833,-0.83007634,-4.475046,-1.5950199,-2.7377963,0.059054665,100852-0-0-13.wav
0.7024843,0.7064774,0.27896994,6.7180514,0.22459765,3037.2137396417706,2773.869096194045,16.581932078428572,0.00049732777,5388.169157608696,0.10130774456521739,0.2800471646828509,(0.42060545086860657+0.00039138708962127566j),-36.851425,154.54959,-91.04405,57.93834,-14.769601,38.058388,-17.835772,27.213907,-7.7111144,6.6263056,-3.3493724,0.3163727,0.6127347,0.7953124,0.7564196,1.1076281,6.8021398,-5.140446,9.219529,-3.8815875,6.70722,-3.8811095,3.8259642,2.100718,1.0816987,-2.4687853,-0.13463677,0.63367397,-0.5646749,0.75656134,-2.8328936,0.86822855,-3.7972026,2.0210102,-3.359601,-0.6399467,-4.390261,-1.7922144,-2.8389277,-0.45436516,100852-0-0-14.wav
0.69783103,0.68316776,0.27637535,6.62043,0.22179677,3019.5374565752536,2771.6364906820754,16.67657166766453,0.00041110566,5354.340183423913,0.09962777400362319,0.28177323408014654,(0.4208783209323883+0.00042405189014971256j),-39.69537,155.50723,-91.3161,58.505848,-14.534847,39.278107,-18.020836,27.904629,-8.271691,7.2733464,-3.3984573,0.49354935,-0.048894268,1.5174401,0.4488858,1.4521174,6.584065,-5.2150254,9.386636,-4.3697677,6.8919115,-3.9232903,4.259255,2.0198066,1.4580091,-2.5317035,0.45887187,0.3997775,-0.025635833,0.86610353,-3.0995047,0.51981026,-4.4282107,1.9519978,-3.9440846,-0.5338665,-4.6784964,-1.8259012,-3.5609963,-0.28329673,100852-0-0-15.wav
0.69515103,0.6814441,0.27584273,6.6435294,0.22200961,3026.5178919762525,2776.15329338854,16.632401669821377,0.00045261832,5372.627802309783,0.09922724184782608,0.28255858627595926,(0.4190008342266083-2.1083487808937207e-05j),-40.999233,156.73167,-92.9735,60.28606,-16.250557,41.274036,-18.80073,29.16916,-9.007013,7.3811827,-3.5790153,0.8202695,-0.82621974,1.7496748,0.45681918,2.1055644,7.0277915,-5.8948884,9.546986,-4.6204433,7.1925683,-4.282947,4.3420515,2.2887714,2.3855114,-2.4637284,1.0003326,0.3934318,0.04518479,0.25662673,-3.0385883,0.43706116,-4.6300554,1.9220381,-4.06076,-0.5348076,-4.7518167,-1.3382573,-3.2477894,0.37649864,100852-0-0-16.wav
