chroma_stft,chroma_cqt,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Label
0.35072196,0.6286694,0.27446443,2.2010336,0.08597558,2199.909282441195,2462.985802217009,16.19297875481499,0.22153184,4193.856572690217,0.05814934329710145,0.1418856831171601,(0.4860987067222595-0.04262806847691536j),-238.49799,119.93448,-41.60141,9.511102,-21.145796,12.998729,-24.835026,15.590755,-11.09116,2.2649233,1.9641057,2.5079384,2.0655398,5.700103,3.1229153,-3.6239095,5.6889777,-5.180211,1.8563495,-4.190964,0.8593951,-4.7208805,5.7150283,-1.7490075,1.556232,2.053668,0.3562423,0.35434574,-3.0366108,0.58210975,-2.277946,3.922704,-4.4428487,2.844199,-1.5521307,1.2572697,-0.8108327,-0.37602237,-0.1908725,-0.78848135,102102-3-0-0.wav
0.24482337,0.48330525,0.26092243,7.8675666,0.18576366,3229.853735919448,3684.318422046533,15.807474451142992,0.006726291,6132.032099184783,0.06595476675724637,0.2748270950620997,(0.4163135290145874-0.00014610351354349405j),-94.985146,126.25159,-43.495014,15.288496,-22.864326,6.8561883,2.5377438,11.558848,-14.147795,8.819282,13.447423,5.3688607,-1.8876992,1.6402987,-13.161311,1.3385416,0.1080401,5.2827034,10.543817,1.8102794,1.6381601,7.8689423,-0.84884155,-7.615799,-6.465872,-0.96983457,4.6527505,0.9326591,4.712559,5.333122,3.5303738,-1.7619743,-3.3221207,0.318806,-1.9642371,-0.45012745,5.592535,4.696131,0.7583974,-0.87258935,107653-9-0-12.wav
0.4131272,0.61729115,0.27466983,2.1757581,0.11636505,3776.908245434534,3889.828049505916,14.676859593197767,0.016938405,7172.304262907609,0.1023041213768116,0.252534784046648,(0.4408717155456543+0.005628226324915886j),-87.9731,114.97553,-45.625412,19.058344,-19.00446,13.270335,8.794276,10.972312,-16.555916,6.000206,8.846582,3.8908808,-0.19142234,10.627001,-8.57549,4.7845893,-2.5086925,3.8039877,6.3926935,1.1703894,-2.778575,7.5302486,-0.059277963,0.5510032,-3.256756,-1.9843363,1.4796774,-1.5313283,-0.98805654,1.1397957,1.4248614,1.6534657,0.34574836,2.9136965,2.742458,0.9918288,1.01632,0.1280247,2.2905796,1.823142,107653-9-0-14.wav
0.26480785,0.4816585,0.2649324,3.4448972,0.13699643,3508.129253292664,3597.622541982455,16.034721877527804,0.0066231913,6922.58152173913,0.07837126358695652,0.26668047307106263,(0.4148312509059906+0.00033974534017033875j),-101.139244,123.19622,-50.022545,23.845562,-33.639786,16.202541,2.5812576,16.28956,-11.016847,13.862399,9.864911,1.4297084,-1.9240514,3.3874452,-13.426217,5.4868503,2.6022673,6.1315026,11.412964,2.4732213,1.6605912,6.5646005,-8.370918,-10.5626335,-2.5127678,2.1646512,6.0262775,0.21313627,3.9835265,3.1781263,-1.350192,-5.4483223,-4.065746,-1.2331653,0.33868465,4.35464,9.732591,3.385009,-0.5709845,-1.9288732,107653-9-0-18.wav
0.5569815,0.5496483,0.26930445,3.23995,0.14323959,2840.936635949968,3153.7038867490537,14.476055853119137,0.0059708906,5070.039487092391,0.08126273777173913,0.2692278518997152,(0.4190112054347992+0.0005347460974007845j),-76.296524,149.69737,-58.395645,17.024263,-11.698614,7.4425316,3.4736714,9.080422,-13.175033,10.876577,11.307623,0.21336032,-4.199684,12.680278,-5.577285,7.4509497,-2.3389304,4.1548014,5.6172256,3.314525,-2.1077209,4.2196727,0.8488491,2.5964844,-0.5652809,1.7876049,1.2626399,-1.719665,-1.3094032,0.3392848,3.417876,1.1877472,1.8789662,3.33183,1.8901583,0.9155666,2.028322,-1.7616087,-1.2220209,-0.84275275,107653-9-0-3.wav
0.5095252,0.55246276,0.27227104,5.1386504,0.1865402,3109.4280614842505,3280.17527308584,14.673232005422474,0.008297887,5335.990149456522,0.0928909080615942,0.28350900104208415,(0.41239669919013977-0.0007819219026714563j),-43.1653,138.7509,-60.33186,17.015654,-11.327031,7.8336616,2.6038516,8.365897,-15.210244,11.282434,13.795458,-3.0719333,-8.711531,11.039729,-6.2027698,7.286291,-0.82847184,2.733493,5.693507,1.0757233,-2.7110794,5.3881736,-0.21847875,2.01723,-1.3519475,1.0386364,1.2523991,-1.9022341,-0.03238419,1.0021896,2.8325586,2.3965898,1.9130892,4.343665,3.8693995,2.1795497,1.7847251,-0.886426,-0.6890339,-0.84534824,107653-9-0-5.wav
0.4110528,0.60856134,0.27366838,7.3678546,0.18417679,3137.177437793998,3551.0557765202557,15.074890053756208,0.008180835,5895.042034646739,0.07561707427536232,0.26353483676424744,(0.4194210171699524+0.0005868265288881958j),-74.59775,132.30826,-49.53347,9.499727,-22.931158,10.117554,4.661887,13.638522,-9.644657,10.999252,8.283147,-1.882155,-6.4916453,3.578745,-10.864521,5.5914383,2.3620777,7.468306,9.045978,1.5887499,-1.5018209,4.844904,-3.3428807,-2.8786223,-1.4063256,1.6567206,3.344744,-0.85836554,0.6878142,1.2913299,-0.13894051,-1.7955542,-0.5982746,1.9308361,2.7622259,4.256576,5.739383,0.21422736,-1.7164809,-3.5374596,107653-9-0-7.wav
0.23130329,0.53530794,0.26179215,1.6336026,0.045062527,1317.9275636602201,1732.4246035322844,21.46359264870467,0.4032349,2185.588909646739,0.02963371829710145,0.14496975149904837,(0.2643652856349945-0.04418563097715378j),-360.5108,84.23449,-20.147371,-28.368937,-30.033916,-6.8121376,-13.946727,-14.729955,-19.453972,-9.079781,-7.6674895,-9.154474,-8.41641,-9.738565,-6.120074,-6.4104066,0.3668519,0.04856667,2.703932,1.3676764,1.4674175,-0.84447837,-2.9160078,-2.5608978,-2.6090944,0.06578489,-0.7405575,-0.6416476,-3.142189,-1.2820022,-0.99250114,-0.08082345,0.033662096,-0.35283554,1.4857572,2.715274,2.6050339,0.4688048,0.5435488,-0.42720035,109711-3-1-0.wav
0.43489653,0.57929826,0.2630679,2.4326437,0.06218966,2314.6273443689265,3111.1202297621744,22.75944787058253,0.00046764134,4496.070397418478,0.047898267663043476,0.26139175765389083,(0.41538864374160767+0.0041293916292488575j),-280.36368,134.905,-18.822187,-43.15554,-45.66265,-15.630058,-23.037546,-26.537327,-29.272076,-16.001062,-12.75992,-14.221112,-11.863275,-14.5062275,-9.902437,-8.7335205,0.036473416,0.51170677,2.9294245,1.4767729,-0.12838922,-1.0474355,-2.881865,-2.8383088,-3.2943249,0.64812124,-0.30582935,-0.5772847,-3.0368636,-1.248613,-0.6296687,-0.77993774,-0.26318955,-0.26844788,3.1361823,3.096617,2.3202107,1.3326105,1.9948965,0.65774846,109711-3-2-4.wav
0.50192815,0.64431757,0.27461663,1.2796606,0.04113147,2620.1797859578624,3400.8905231879057,22.335636481784253,0.0007274947,5524.234035326087,0.056073086503623186,0.26497933005018764,(0.4000558853149414+0.0015009408816695213j),-278.56973,127.59588,-18.796743,-38.251324,-41.043613,-10.364036,-23.80051,-21.76038,-25.126463,-16.310286,-14.151417,-14.517988,-11.467918,-13.687289,-8.036148,-8.178602,-0.99465084,-2.3187551,-0.10478073,-1.6997827,-1.4814519,-1.9963744,-3.600137,-2.4849768,-2.5637589,0.9516775,-0.72777593,-0.8359391,-3.1238408,-0.8438461,-0.8633337,-0.7109194,-0.030154584,-0.5067556,1.6462804,2.313867,2.128435,-0.42023864,0.6256272,-0.0447278,109711-3-2-6.wav
0.65449214,0.46843764,0.2529564,7.3012986,0.19963275,3581.867066052887,3838.4080019141725,15.029335289528108,0.0056252596,7434.32277513587,0.09138077445652174,0.25417373543972793,(0.4568842053413391-0.012818588875234127j),-74.74506,125.50328,-17.084042,67.21017,-23.79353,25.189623,-3.5270426,11.300834,-5.943462,14.423117,-6.6897545,2.4869757,2.6864831,3.6405828,-3.633046,2.4090412,-3.3442984,4.107801,-1.8726745,7.1031075,-3.9861753,6.279355,-0.33823994,-0.9289699,3.0900095,-0.81430525,-2.8480954,4.9957476,2.1158576,-3.1982217,6.1710854,-2.7082548,-0.1604784,0.8249955,2.1682389,-5.1402397,6.173033,-3.8532665,-0.46896663,-0.22327204,110621-7-0-0.wav
0.673824,0.37854156,0.24159703,9.768212,0.2320301,3686.8048759417325,3918.3648508454335,15.106882212130767,0.0050697397,7747.958559782609,0.08349043251811594,0.2698311311073693,(0.433426171541214+0.00221807137131691j),-60.05077,119.316986,-15.855264,77.13889,-19.611248,30.251186,-3.4027224,12.270038,-7.0479274,16.263083,-7.171607,1.755575,1.8005785,1.9384284,-6.6563234,2.6549425,-4.5142198,4.2908874,-1.1546503,7.6100955,-4.4996815,7.4634933,-0.5268924,-1.02514,2.2927167,-0.14375909,-2.1209989,4.68957,2.8578372,-2.451957,7.080466,-1.7941744,1.3599901,1.4870464,2.7383585,-3.4343174,4.8066387,-3.3837314,-0.28624687,-0.59400713,110621-7-0-1.wav
0.68584937,0.31555092,0.21950692,10.372344,0.2369961,3531.155083365709,3903.6750901107134,14.826223317517492,0.0043461123,7618.696925951087,0.07047526041666667,0.2598846699019805,(0.4344651699066162-0.001041942392475903j),-67.43292,120.02426,-14.3688545,78.52676,-15.980378,31.691004,-2.4336815,12.134281,-5.691849,16.812681,-7.544305,2.3131564,2.3802106,2.388669,-7.770474,4.77274,-4.9278145,3.485452,-0.8385125,6.1289234,-3.9806528,7.2859416,-2.1364386,-0.8030975,2.1426396,-0.73475367,-0.8532191,3.6309125,3.700242,-1.2556795,7.0538545,-1.2586441,1.5702417,1.7567096,2.5963838,-3.142818,3.2275949,-3.51619,-0.8043451,-0.100315,110621-7-0-2.wav
0.72358304,0.3387423,0.22533484,9.077548,0.21680908,3389.0227750236845,3812.5643700950777,14.698209671593048,0.003951333,7400.368970788043,0.06286373414855072,0.25005031677072703,(0.4258662760257721-0.002330724149942398j),-91.15668,121.98917,-18.12641,76.09269,-14.140616,31.770895,-2.7916934,12.992009,0.111827195,14.235035,-3.3124337,5.0373344,3.7254918,3.839938,-5.068286,2.9280486,-2.3070943,2.9756734,-0.28664106,4.824271,-1.3149632,4.287487,-2.0518405,-0.92187285,3.281519,-1.5613495,-1.8045253,4.449589,2.8494523,0.031189406,6.712875,-0.32258406,1.8807365,1.5447683,1.6211536,-1.6260946,2.1934557,-2.9426377,-2.312414,1.3542689,110621-7-0-3.wav
0.05537235,0.46794966,0.25051245,1.868254,0.036068033,283.8798059884662,239.15547139659301,18.35108811094711,0.7942238,385.6003736413044,0.009339617300724638,0.034362853956129286,(0.10096356272697449-0.04697294533252716j),-448.2644,27.544249,-5.2693524,-8.748885,-4.861821,-6.5548363,-2.420283,3.9678292,4.694415,2.1996565,-0.42023498,-1.9304868,-1.391157,0.9469,2.4331894,0.55672,-1.7550799,-1.3296311,-0.53949875,-0.5149614,0.50053567,1.0424738,-0.7519226,-2.2346566,-0.8567228,1.0942712,0.7244087,-0.7422465,-1.3170531,-1.3546268,-0.9236079,-0.010408009,0.010370451,-0.4953095,-0.4051318,-0.9667375,-1.5695,-0.17321472,0.97188675,0.1317049,113160-8-0-0.wav
0.44875965,0.59714305,0.2791883,7.823735,0.19934054,1989.1230538490668,2714.618458345093,17.801333466069522,0.0011281925,3958.6141304347825,0.04064622961956522,0.2536044321440009,(0.450099915266037+0.00010366324568167329j),-113.87635,176.0566,-41.065895,23.803713,-36.771008,-1.4331626,-20.746536,-14.612621,-20.099766,-20.871592,-17.86684,-9.366769,-13.477027,-7.574705,-14.469492,-11.772676,-13.855594,-8.1955185,-10.348566,-11.372561,-12.559092,-9.131816,-6.7866054,-8.336909,-10.309103,-8.604638,-6.3814197,-4.925019,-4.1541247,-3.5217717,-2.1597376,-3.1753492,-3.3539996,-3.5236628,-2.8499033,-2.1175728,-3.1511948,-2.8398373,-0.2982399,-1.6535143,115415-9-0-0.wav
0.45659208,0.60834616,0.27901968,7.777812,0.1990852,1947.6134373971156,2675.252405986785,17.834569969252254,0.0010718042,3784.850543478261,0.042019078351449274,0.2596050537069851,(0.45205479860305786+0.0023823741357773542j),-114.606926,178.04056,-41.542908,20.737858,-33.769318,-1.4760188,-21.345255,-14.391622,-22.498823,-21.674694,-15.4177,-7.162985,-14.913729,-7.8160043,-12.85541,-11.423501,-14.592643,-7.586764,-10.107111,-12.302089,-12.102715,-8.111735,-7.3145537,-7.5920405,-8.6837,-8.831945,-7.034444,-4.4277873,-5.081342,-5.58487,-2.7453568,-2.3687274,-3.817606,-4.0223722,-1.9622145,-2.121606,-3.7776785,-3.6373096,-0.7129655,-1.5859977,115415-9-0-1.wav
0.52241075,0.66384983,0.28346932,8.91881,0.21596573,2045.1594670159523,2731.4191885240843,17.50465696865901,0.0013683725,4060.725203804348,0.04344995471014493,0.27084302162694823,(0.46041253209114075-0.0038527657743543386j),-91.12194,176.50468,-45.639206,22.20454,-34.677147,0.10815596,-18.662472,-11.448846,-22.95841,-17.693888,-14.782838,-9.162516,-15.85965,-6.2841697,-13.560285,-10.223549,-12.839121,-7.6469655,-10.644847,-10.889751,-13.722625,-8.257784,-7.880184,-7.2366543,-9.773178,-7.7378883,-7.7489266,-4.540775,-5.990265,-5.470793,-3.9831834,-3.1389124,-3.9642804,-3.290601,-3.9280934,-2.957082,-4.6796784,-1.6309402,-2.4067285,-1.6349192,115415-9-0-4.wav
0.5467481,0.68943745,0.2842336,7.5873003,0.19927435,2218.878307394653,2952.078131376119,17.22530543313475,0.0019973502,4641.622367527174,0.04528985507246377,0.2600774529699515,(0.456264853477478+0.0013731018407270312j),-91.35591,168.13351,-39.652447,25.250235,-36.570805,0.75880754,-16.950357,-10.500299,-21.655441,-17.062757,-16.43168,-9.472984,-14.608364,-6.6561356,-14.707453,-9.532189,-13.763072,-8.368039,-10.614535,-10.198227,-13.160124,-6.7744794,-7.057104,-7.549261,-9.772251,-6.0273395,-6.7942595,-4.8261867,-5.986131,-4.8989654,-3.6337218,-2.9846299,-4.706623,-3.738184,-3.3830426,-2.5508518,-4.667344,-1.7159351,-2.7731862,-1.3814485,115415-9-0-5.wav
0.54826784,0.68608755,0.28332335,7.5142345,0.1986665,2463.200804921603,3205.957521525757,17.147836046580995,0.0030524565,5320.199133831522,0.0497749660326087,0.2629470803844929,(0.463077187538147+0.0016571840969845653j),-85.33236,157.70473,-31.646887,27.997095,-37.82304,2.4843142,-15.967751,-12.901051,-21.350485,-15.96087,-16.609213,-7.3348193,-14.767674,-6.495208,-13.860748,-9.047664,-15.040235,-6.9348645,-11.605669,-10.859191,-12.63215,-6.573574,-6.1756186,-5.840383,-9.997364,-6.680506,-6.6443686,-5.1152067,-6.176223,-4.0383153,-3.266184,-2.9034612,-4.9048667,-3.8887272,-2.591691,-1.5525217,-4.4973335,-2.4551663,-3.0812154,-1.935776,115415-9-0-6.wav
0.52236956,0.6575537,0.2823971,7.506779,0.19515085,2291.019418377467,3064.8966037053387,17.35790832475427,0.002385431,4855.955757472826,0.045884284420289856,0.25602934994569987,(0.45519664883613586-0.0004384049098007381j),-98.6719,164.2204,-30.686636,26.530666,-39.294666,2.1388865,-17.778513,-14.050515,-20.843914,-15.71147,-16.221127,-6.557072,-14.618135,-7.0106177,-13.716823,-9.376156,-15.58006,-7.993138,-11.147647,-10.703204,-12.569908,-6.843256,-5.6986604,-4.857794,-9.972191,-7.593512,-6.262154,-5.1006827,-6.05318,-3.598608,-3.0674112,-2.9872096,-4.489239,-4.065406,-2.0200963,-1.512191,-3.9834065,-2.2602699,-2.2778957,-2.2660644,115415-9-0-7.wav
0.041342005,0.5096595,0.24962647,1.9071765,0.031665236,245.83731054728534,292.00114686506726,9.792524715919404,0.86964774,450.0751528532609,0.004012398097826087,0.014617405272093919,(0.050972823053598404-0.02764430269598961j),-479.15717,21.669998,-7.8803244,0.13041608,-2.0958667,-2.0929768,-3.0749469,-2.493205,-1.109464,-1.7658176,-2.2195783,-0.6701667,-0.49322668,-0.20456398,0.79220855,0.42502928,0.23718002,0.8611031,1.1682721,2.1826205,1.8613198,1.1163949,0.84148055,0.55357665,-0.06962849,0.32476798,-0.098923236,-0.4139986,-0.7318053,-0.8138612,-0.7223307,-0.19646244,-0.076052524,0.36481404,0.9898046,1.2920653,1.3695515,1.0370402,0.21416533,0.054663412,115535-3-0-0.wav
0.59214216,0.6465934,0.27474594,0.77521646,0.030777972,4702.148258852345,5161.953102755747,13.979711027126864,0.018624622,10418.575067934782,0.08412307518115943,0.06659759530503413,(0.3671886920928955-0.00938449427485466j),-474.79095,64.43704,-14.348851,-12.302825,1.8597921,13.711719,6.0555797,8.890488,9.048393,3.4218779,0.3894373,0.99885607,-0.08871035,2.44659,-0.8739829,4.7140017,3.0070913,1.8676386,2.3791728,2.187831,-1.2143059,-1.6261092,0.9220061,3.0901499,3.2382936,0.8055887,-0.5372701,1.405288,3.89742,3.273425,0.58174425,0.07548669,0.044191312,2.5737412,1.5172052,-0.46986854,-0.1102304,1.6306345,2.5206935,0.6857022,116484-3-0-12.wav
0.56844234,0.6277711,0.27294084,0.6116109,0.023909865,4501.311015509953,4986.644317196755,14.053318917110023,0.016880045,9982.10640285326,0.08016021286231884,0.05739711846900205,(0.2937713861465454+0.03331655263900757j),-471.1148,51.89978,-17.600298,-18.792645,-4.6886816,8.784608,5.329426,7.940862,8.241593,2.000473,-1.3596835,-0.39292753,1.1303967,1.51907,-0.41239095,4.382694,3.436832,1.1400044,1.1828011,2.3847706,0.81973,0.511677,1.6886934,1.5696894,2.1571534,0.2667733,0.34304473,2.667585,2.1382241,1.8094281,1.365006,1.3557104,0.29644912,1.3383412,1.9995131,1.0056643,0.8656423,1.2223891,2.0025086,1.5905174,116484-3-0-16.wav
0.6252202,0.64220756,0.26634163,0.42430067,0.015784973,4821.563627301499,5390.533937170553,13.601111976003747,0.02287806,11106.576511548914,0.08993716032608695,0.06899606541311083,(0.20089636743068695+0.0015473944367840886j),-510.21286,42.87315,-6.770614,-7.316215,4.119993,11.194091,7.438952,7.3424473,7.0381002,3.0320444,-0.35080725,0.7094554,2.5475955,3.7517347,2.4354725,4.852821,3.8794427,1.8665428,1.8756047,2.212208,2.1828966,2.7327976,2.5951087,1.6461903,1.8273985,1.6845059,3.2667785,3.848535,1.6535238,0.33344132,0.49357167,0.9193018,0.03122541,0.7034767,1.7890059,1.3934094,1.2893687,1.002186,1.6525992,2.4524043,116484-3-0-6.wav
