chroma_stft,chroma_cqt,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Label
0.062612884,0.55288583,0.26177874,1.4334064,0.036064208,443.91666183214585,549.7566620049414,11.75922977579571,0.83201534,1020.7362432065217,0.010466202445652174,0.02137574223566473,(0.07514415681362152-0.03705115616321564j),-492.68433,26.675383,-5.4270754,6.228636,-7.7756186,4.292518,-6.092731,-1.4532214,-3.754176,0.41007477,-1.713365,-1.7892687,-1.1217595,-0.36014003,-0.90137017,-2.1622367,-1.3902332,-1.9566507,0.15403214,-1.690195,0.05781689,-1.8129833,0.17292576,-0.19153571,0.40011597,-0.11175169,0.32467416,-0.055070132,-1.0202929,-0.29064792,-0.9596092,-0.30308914,-1.089256,-0.34960556,-0.5960765,0.51957583,-1.2183981,-0.48679596,-0.23789401,0.13452451,100648-1-0-0.wav
0.13018632,0.5789747,0.2672397,2.0234907,0.054989547,741.2508034715332,852.6991954435451,12.376828438726545,0.7306336,1537.0337975543478,0.01923545063405797,0.03460977741439724,(0.13320781290531158-0.05525543540716171j),-426.17636,41.714542,-12.256383,9.491058,-9.0769205,4.267955,-11.375087,1.2676444,-4.0534916,-1.2549253,-3.6666172,0.14904359,-2.3104842,-1.0098804,-1.9156235,-3.163501,0.8813618,-2.3625758,-1.2056649,-2.607125,-0.14515914,-3.2723997,-0.05714982,-1.5049527,-0.6083335,-0.9017922,0.045663375,-1.2960948,-1.2591921,-0.23061585,-1.4092748,-0.9301212,-1.0276227,-0.63136077,-1.8371111,0.9278176,0.13290733,-0.31496918,-1.6328305,1.1751144,100648-1-1-0.wav
0.04031269,0.56872344,0.25910673,0.47169876,0.020168163,329.02038971587274,337.2832989610526,11.662410738433172,0.8933526,641.2525475543479,0.010378453351449275,0.010373015130600906,(0.06234215572476387-0.03483939543366432j),-515.1719,14.966279,-5.603433,4.910557,-2.490561,1.2800096,-3.6749675,0.7492966,-1.3143479,-1.0925227,-1.4924083,0.12249429,-0.7782227,-1.4348897,-0.5290355,0.17897992,-1.1853017,-1.3308337,0.32414573,-0.59519863,-0.37525457,-1.3766927,0.5076663,-0.44525394,-0.39266428,-0.55802923,0.5196741,-0.24848814,-0.27117896,-0.47584897,-0.26233694,-0.045650024,-0.96667147,0.008571174,-0.28660175,0.20511399,-1.0081693,0.40711936,-0.5456082,-0.22422366,100648-1-2-0.wav
0.20629604,0.5942009,0.26603225,2.063086,0.07393695,1115.6135314479366,1195.485392506477,11.253914498162993,0.58864665,2284.0174932065215,0.03401551177536232,0.09055082497097658,(0.18336933851242065-0.0503433495759964j),-410.74945,68.19464,-26.365347,21.963417,-13.796725,11.079891,-16.0207,3.0419774,-4.544588,-2.7688258,-7.6446657,0.7631086,-1.535656,-2.6630714,-2.8244035,-4.1013136,0.41029662,-4.0747805,-1.2029221,-4.369329,-0.55399376,-3.2625463,-0.37518665,-4.5238485,-0.8383783,-2.7631843,-0.5534038,-2.1687412,-2.0647585,-0.33921072,-2.446121,-0.7006622,-1.8305335,1.2878376,-1.4936619,-0.07955878,-2.4392698,1.2033631,0.08417758,0.011119677,100648-1-3-0.wav
0.16736478,0.5677512,0.26247412,3.8799284,0.089565486,1768.380517462477,1632.312510696941,19.919305355264925,0.5282982,3634.555027173913,0.049861299818840576,0.10242407024894769,(0.2336214780807495-0.05681869760155678j),-331.34674,46.70239,-18.304623,14.983345,-7.457651,9.514108,-12.486317,-6.7035236,-0.4055039,-2.6940284,-7.4922047,-2.0641646,-1.5613637,-0.84910095,-1.1519414,-3.9750836,-1.6456405,-2.505482,-1.4155933,-2.6822546,-1.4343318,-0.62110996,1.1025118,-1.8740969,-2.0130272,-2.4072468,-0.75408804,-1.3045238,-2.0677602,-1.1370806,-1.0103981,-0.9012502,-1.3667815,-1.5688224,-0.85553175,-1.3567078,-3.3881881,-1.1070232,-0.21566841,1.213929,100648-1-4-0.wav
0.34642103,0.5643677,0.27201825,3.3487422,0.076443635,2460.66710241744,2293.110093696819,16.65237656309328,0.001060989,4277.492781929348,0.07582370923913044,0.17560228723392882,(0.46398040652275085-0.0017204685136675835j),-336.08783,104.84436,-46.263676,-51.89344,-8.671927,12.446684,6.278804,-0.87990403,5.9155226,2.481261,-4.908061,-2.4700644,1.5236192,3.9742196,6.007352,6.0812025,4.175981,3.401943,0.7012943,-5.1635785,-3.1939645,3.175886,2.7061195,-0.21191752,-1.5869013,-1.1156161,2.1391819,3.0338018,0.14029494,1.1058558,2.2197275,-2.0127397,-2.7878356,-0.24903741,0.75645787,1.3157506,-0.12004624,-0.3076401,1.8593612,2.0099783,100795-3-0-0.wav
0.3570216,0.60391265,0.27866074,2.1693819,0.065897524,2389.2121647115673,2458.724608690106,16.83833976459057,0.0009069182,4555.115064538043,0.07044129302536233,0.15609322418449287,(0.4555307924747467-0.0098407668992877j),-340.75012,128.78015,-33.282776,-53.954964,-23.449709,5.114254,-0.31486055,-9.258009,0.0006666101,2.6338494,5.419504,11.823877,6.4493794,-4.878525,-3.0255432,3.438633,2.9407644,3.3121088,6.118174,2.9455776,-0.7817363,-3.4797058,-5.198184,1.2915097,4.294917,1.3789064,2.3256161,2.2535303,-1.660141,-1.7711387,0.26654282,-0.57654005,-0.8096061,-0.14280006,1.8851151,3.0810874,0.88595146,-0.32506344,0.43822578,0.3320162,100795-3-1-0.wav
0.33969843,0.56925637,0.27355322,1.9035729,0.06196028,2498.8693228254606,2552.876712202254,16.690659837936703,0.0009914719,4823.874405570652,0.07199388586956522,0.16993048789344406,(0.46537473797798157+0.0022838404402136803j),-353.9215,126.131294,-37.688023,-50.142178,-21.399887,7.258891,1.0681671,-8.571847,2.3686812,4.2140265,5.870212,10.831098,4.324266,-8.137432,-5.751047,4.410174,6.495665,5.7788873,5.3970003,0.95703727,-2.2660167,-5.9350305,-7.5454016,1.4435966,6.2404084,3.5662754,3.524075,2.178292,-3.2956433,-4.029531,-0.5435804,-0.4797629,-0.6958085,0.40435383,3.2465081,3.477651,-1.0476999,-2.006342,1.0113646,1.5220088,100795-3-1-1.wav
0.33884856,0.5787586,0.27343908,2.0252473,0.06903798,2393.9309600929546,2396.183880269815,16.747921319628126,0.0009411814,4480.154551630435,0.07155938632246377,0.19111201460663713,(0.48143690824508667-0.00014377098705153912j),-346.99823,133.3026,-39.471798,-52.961853,-23.352749,9.299609,2.2968926,-9.872052,0.0077173207,1.4289178,3.0535715,8.675743,3.406127,-8.291092,-4.1226525,5.862598,7.2405477,7.345542,6.098574,0.5356966,-1.9697002,-5.1415634,-7.427248,0.26777834,4.205534,2.802538,3.1131678,1.3654715,-3.0596418,-2.7157953,0.7776155,-0.6194633,-0.49932444,1.0490429,3.1017075,3.560786,-1.4297655,-2.0402849,1.4944279,1.891633,100795-3-1-2.wav
0.31347433,0.46192464,0.2664997,0.9827018,0.063465714,3011.1228410470594,3210.491356734953,20.653619353811106,0.0037950878,4963.06003736413,0.0843650928442029,0.24887137389603167,(0.4987947344779968+0.004554713610559702j),-260.3741,112.97848,-81.94372,-23.3523,-22.258993,-15.593164,-30.456036,-17.798338,-27.167046,-22.079882,-14.576203,-16.852165,-7.2730503,-8.231121,-4.314461,2.184553,-1.2721002,-4.909332,-2.7330868,-0.27370766,-4.3414974,-2.976925,-1.6693367,-3.9549167,-4.883778,-0.55322665,-1.7264475,-0.052606776,-1.9037879,-1.4603667,0.083615445,-0.43325093,-2.7763045,-2.0195036,-0.6875651,-0.0029835245,0.89124644,1.4039834,1.4019994,1.8598994,101382-2-0-10.wav
0.29307136,0.41058362,0.250742,2.4642432,0.09130027,2924.441589386552,2991.3244892605144,21.157799296304095,0.0027692183,4756.965438179348,0.08246291893115942,0.25892397069079715,(0.4799206852912903+0.000525257142726332j),-233.9025,109.358444,-88.36708,-17.010096,-20.622837,-24.871052,-26.907581,-15.434698,-25.706507,-23.104725,-18.211021,-21.427107,-9.31943,-6.668045,1.9850763,5.975985,1.051197,-3.5369923,-6.3557973,-1.9274511,-1.4696089,-1.9866363,-1.2317615,-4.729693,-5.887475,-3.0354435,1.951238,2.4357076,0.22643071,-0.0059835464,1.5987271,-0.36659333,-2.4266627,-0.15819347,3.4135163,3.445546,-1.1715463,-3.3161254,-0.3872112,3.2058325,101382-2-0-12.wav
0.33223015,0.48112497,0.27153698,1.8278468,0.069964655,2780.6775350240837,3061.444580896155,20.025513521631588,0.0030935567,4696.485224184783,0.07195425724637682,0.2551229245661217,(0.5068863034248352-0.0014081329572945833j),-277.5416,120.06285,-73.06688,-29.161222,-25.275969,-16.770384,-26.837399,-12.083972,-18.096586,-17.302347,-9.699755,-24.116434,-9.363342,0.033348724,-3.6789083,-4.8645644,-2.5842948,-1.5918807,-2.882106,-3.1910136,-2.2186558,-1.701059,-3.830415,-6.6232944,-5.4042,-1.5546864,-1.8767076,-1.4441206,-2.5165567,-3.1315584,-1.7686201,-3.5895593,-4.694846,-1.0013001,1.6314248,-1.7095417,-0.9075229,2.9614968,1.7631795,1.5002275,101382-2-0-20.wav
0.286982,0.41191986,0.26073232,1.5102419,0.06674037,2870.7081225974653,2891.2838082255953,20.92329639613557,0.0026592454,4871.247452445652,0.07859629755434783,0.24944720005215396,(0.5059859156608582+0.0064966739155352116j),-289.72818,103.25646,-75.346756,-29.760088,-19.046104,-19.221704,-24.148987,-9.756637,-17.207083,-17.413284,-8.834543,-21.081629,-1.6906325,5.368853,-2.876778,-1.6825193,-3.778321,-2.3982704,-1.0858818,-2.6668005,-1.52157,-1.563083,-4.0554495,-4.639287,-4.3711243,-0.964431,1.7940352,-0.4888999,-2.4614508,-2.024313,-0.97623223,-2.7422304,-4.3942885,-1.4859173,0.9743732,-0.42830303,-1.5522376,0.09512727,2.5572844,3.467343,101382-2-0-21.wav
0.33438468,0.43882018,0.26169074,2.9023845,0.0942161,3103.0765303900243,3190.475359128601,20.10008215037883,0.00512456,5249.982167119565,0.08437924592391305,0.23333346275092473,(0.5446419715881348+0.013514609076082706j),-251.6126,105.3142,-72.80931,-24.61952,-20.867765,-17.999989,-18.32444,-5.0993996,-24.687859,-14.015503,-4.209932,-21.49225,-8.135757,-5.0690045,-0.8628733,0.48621586,-5.476551,-3.7993674,-2.8617127,-4.3995547,-5.761456,-0.4869826,0.46558988,-6.7934923,-7.2588854,-2.2926068,0.09578291,0.5850454,0.60250705,-1.1021004,-4.8661017,-2.399583,0.05980592,-3.744398,-1.7680818,2.233051,1.9681624,1.8545722,1.4783262,-0.6198543,101382-2-0-29.wav
0.3547471,0.49293986,0.26707688,0.91473776,0.06186498,3036.3871556093964,3229.536300951519,19.561420264573744,0.0047742436,5076.655485733696,0.08525532155797101,0.24039715917288187,(0.4690888524055481-0.0020257853902876377j),-258.22946,119.27762,-75.97916,-15.798766,-18.675919,-14.0774765,-24.956419,-6.249445,-24.010548,-21.963398,-5.6548433,-17.549385,-11.075402,-4.6439157,-3.5969706,0.5211205,0.031698983,-0.13501446,-4.725639,-3.5378368,-9.863719,-6.4185247,-2.095733,-4.1107316,-4.885695,-3.0805693,-3.959789,-2.5503178,-1.1393589,-0.0653905,-2.730419,-2.2605243,-2.8909934,-0.59809995,2.00511,1.8154827,-1.8964324,-1.3372251,-0.72432667,2.63988,101382-2-0-33.wav
0.34146628,0.47022545,0.2644393,2.4641676,0.09141348,3187.5751485184724,3569.0268045952503,19.488174354096746,0.006840886,5802.667713994565,0.07682433197463769,0.22920498389568367,(0.5076525807380676-0.0055534751154482365j),-206.36092,112.13648,-65.5356,-18.549885,-30.92697,-11.56569,-23.125875,-15.898472,-17.963955,-16.735756,-16.101622,-13.757331,-8.943144,-10.414856,-7.1831512,0.35058814,-2.3010128,-3.1935172,-3.2817461,-2.8380163,-4.6191015,-2.8530312,-0.53923166,0.40861437,-3.427287,-2.0462842,-3.2901368,-1.2586348,0.240656,0.7619044,-1.9811187,-2.865077,-3.0253255,0.62229913,1.1946869,0.15530454,-0.6188186,1.1147528,-0.2549137,0.8836813,101382-2-0-42.wav
