chroma_stft,chroma_cqt,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Label
0.4942621,0.5687587,0.2672664,3.4652488,0.06865669,2177.483657976777,3649.518344356319,19.68546601919248,0.0020883745,4745.91796875,0.02603600543478261,0.11199565703899096,(0.3276304304599762+0.02266499027609825j),-405.65335,85.28879,28.29416,2.621643,-13.181735,0.7228929,1.1512737,-8.122461,-9.273735,-4.739563,-7.1984015,-3.7779615,2.0165935,-3.9635007,0.1626006,3.4525218,0.43466663,2.9303029,4.612185,3.8620021,3.2019322,0.7256884,-3.4240274,-2.3101907,-0.6715769,-2.0403636,-2.0385904,-3.4057896,-3.4990335,-0.9151077,-1.1749185,-2.7001328,-0.35078833,-0.123942964,-0.30871686,0.37752473,-0.9075087,-0.25497332,-1.7384157,-1.2073768,101415-3-0-2.wav
0.4220758,0.5569026,0.27082637,3.1327922,0.07670601,1623.9806576813642,2897.2771039444265,21.508353651061555,0.0011226733,2743.8918138586955,0.02367951766304348,0.13370137224635345,(0.4535762667655945-0.0053963325917720795j),-379.5474,116.31687,43.765785,4.355261,-22.950523,-2.2789755,-0.7585899,-16.064007,-18.608301,-13.992377,-15.6701145,-6.0715494,2.9505942,-4.485442,2.676872,4.530575,-4.1745977,-4.340599,-4.8044577,-2.6636095,3.627513,2.0909984,-3.8133068,-1.1526259,1.1247972,-0.57582194,-1.0496081,-3.142525,-3.1730716,0.81233585,-0.38793933,-5.048006,-1.6266524,-1.3032081,-1.0283668,0.47088256,-2.9598222,-1.4395137,-2.282194,-1.1551195,101415-3-0-3.wav
0.5756132,0.6067095,0.27595255,2.2579877,0.044250634,2615.2007563713396,4200.855657338512,18.001559406383763,0.0033704876,6143.329228940217,0.032687952898550726,0.07397255419298357,(0.2704409956932068-0.004409016575664282j),-415.8702,66.94352,16.555069,5.233062,-2.3297548,5.8601265,1.7281535,-4.2597475,-3.8483799,-0.7739877,-1.6225564,0.18934105,4.770182,1.2827536,0.14196388,1.0745531,-0.24919562,1.5812652,3.9442031,2.645593,1.3094196,-1.1685591,-2.5280066,-0.3667903,0.75197893,0.3682463,-1.156183,-3.0746078,-2.6748633,-0.8085165,-1.0425954,-1.0154448,0.9891072,1.1425459,0.40764982,-0.1666014,-0.8599328,-0.6376184,-1.6576519,-1.6392255,101415-3-0-8.wav
0.1750399,0.5266369,0.2586027,1.4812194,0.04319487,1223.7891956178305,1367.3912528200526,16.179754785949296,0.58356375,2473.8217561141305,0.03209635416666667,0.07764430758182145,(0.24510568380355835-0.06169594079256058j),-403.40015,59.32926,-18.453957,0.40018275,-12.256881,6.895666,-10.622503,7.1342435,-4.69276,3.1827781,2.5691345,0.74628854,3.0339115,5.2676897,2.753429,0.13069153,3.2947686,-2.4433556,1.1737707,-1.8897974,0.8592813,-2.0538929,1.8629433,-1.1476898,-0.73269266,-0.099906504,-0.2106698,0.36278754,0.26603565,1.2129501,-0.35884064,2.4474866,-1.9560813,0.44090912,-1.3843997,0.58556986,-0.60178685,-0.864582,-0.8969025,-0.16134374,102106-3-0-0.wav
0.4122791,0.6088183,0.26494378,0.8065092,0.035635848,1470.8633862911738,2296.6621620863443,12.349991873320686,0.3538312,3264.932914402174,0.017150701992753623,0.12467150451194092,(0.2566556930541992-0.04115929454565048j),-417.75427,94.985374,14.3711195,22.656769,-2.3119788,1.8965737,-3.1937556,0.25201982,0.98109484,2.4054685,2.280095,1.6754161,-0.3727471,-0.45254278,0.39010784,3.7505329,5.0906067,3.5281603,3.683112,3.152849,4.937624,4.1920624,3.698825,2.6567478,2.4435437,1.8464051,0.59974456,0.6407145,0.46643192,0.5857681,-0.13558196,0.23217472,0.32637277,0.6106773,0.57073396,1.0303084,0.5071067,0.16074464,0.6426003,0.36408815,102305-6-0-0.wav
0.48060703,0.6926359,0.27943456,3.5366933,0.09573433,4029.888229053108,5612.116254567507,13.161659572806103,0.013321017,10359.467985733696,0.04945793704710145,0.2755430584241219,(0.4111441671848297+0.00012698992213699967j),-196.31728,102.87503,33.745495,37.740307,12.706278,14.524516,5.266853,4.5780063,0.037955828,-1.2018167,-3.915422,-3.7422447,-5.152727,-3.8025281,-3.4380963,-0.18421131,2.0497382,5.5625224,6.6344013,7.3007345,5.136051,3.21898,0.36118954,0.4151431,-0.057060387,-0.15482128,-1.6024874,-2.5215375,-3.422307,-2.8506804,-1.7344681,0.71655893,2.1726503,3.6766906,4.000833,3.8578846,1.9575807,-0.18354563,-2.1124296,-3.2358286,102842-3-0-1.wav
0.4159279,0.627252,0.27770576,4.9555273,0.14974993,3923.997700915148,5452.233180820884,13.614809747944829,0.013363302,9900.092985733696,0.048729053442028984,0.26811043297505666,(0.4305797815322876+0.0009520531166344881j),-120.84151,111.35552,24.866482,27.024214,5.655854,10.402466,3.1370792,2.113718,-4.4619236,-4.8865557,-3.6204278,0.17289428,0.074515566,1.8524013,0.74829525,3.2697456,5.429236,9.529019,9.434089,6.977682,3.5301812,0.9969799,-2.1559029,-2.516546,-2.6096485,-2.617487,-3.8266172,-3.7919147,-5.0162854,-5.1281643,-4.2332826,-1.0893949,1.5529891,2.6323805,1.5397859,0.7691026,-0.7080315,-1.8265468,-2.1495917,-1.9975004,102842-3-1-0.wav
0.4686544,0.6750277,0.27686137,2.1928282,0.09013172,4869.339423352777,5814.0733700125265,13.006961441206165,0.03077256,11778.662109375,0.07259397644927536,0.254763150356425,(0.44090864062309265-0.002807600423693657j),-149.23752,93.3846,16.679752,26.039553,6.8771377,11.948072,3.9542658,3.8865564,0.38346344,0.5696804,-0.031184586,1.8164161,1.2595114,2.793031,2.9210687,5.199186,5.374969,8.0106945,8.035443,7.292982,3.2818887,-0.23140375,-2.5846946,-2.6674497,-2.8210948,-2.276465,-3.127997,-3.6342108,-4.9747496,-4.2376485,-2.1601462,1.0985726,3.2924228,3.8442502,2.9539106,2.1919546,0.72651696,-0.47969705,-1.4363248,-2.3546445,102842-3-1-5.wav
0.48267123,0.6993101,0.2794909,1.7197216,0.0767121,5076.327696678334,5873.758556106345,12.98328139371034,0.03564019,12129.746942934782,0.0776466259057971,0.25739149072242123,(0.4413004517555237+0.003927556332200766j),-162.66367,89.327896,14.725592,25.422728,6.7959104,11.734108,4.785041,5.2042675,1.8775126,1.7107109,0.106733374,2.0858777,1.8165854,3.2321699,2.594847,5.2643256,6.1124654,8.378883,7.5435314,6.260755,2.5661993,-0.6020393,-2.8837607,-2.5232759,-2.5318904,-2.1366816,-3.7194471,-4.436342,-5.469088,-4.489433,-2.1581798,0.68495977,2.6449785,3.5641587,3.1779637,2.8610487,1.6362729,0.14283748,-1.519374,-2.5920858,102842-3-1-6.wav
0.62615126,0.6610651,0.27738,6.2333164,0.1975617,3493.8339313420615,3575.2892942221256,17.860699468551548,0.0073990733,6857.045686141304,0.09819265172101449,0.19059445616878656,(0.5755576491355896+0.0018299889052286744j),-29.919025,133.28265,-41.963528,47.677105,-19.832937,10.23563,-9.561506,13.036472,-10.910489,12.837262,-6.3998146,2.9023874,-5.80449,4.2073555,-2.3441057,1.4129415,5.194159,0.90745866,1.0103879,-4.9968123,-0.94367903,-5.2815537,-1.2234379,1.3340514,3.4008439,0.36157307,-0.85924,4.3018427,-6.652737,3.5020497,-1.7375517,2.2708747,-2.0532923,-2.594052,-1.3965919,3.843293,-0.046492115,-1.7644616,-0.95310795,-1.81248,103074-7-0-0.wav
0.6158583,0.65853196,0.27211377,7.542271,0.21770121,3655.8933985733656,3717.699620260196,17.974258980157035,0.008546279,7303.375934103261,0.09819972826086956,0.21935538482947745,(0.6009299159049988+0.0038009050767868757j),-15.946748,126.71223,-40.29108,48.210724,-17.9017,11.756131,-10.211042,16.112883,-8.187989,15.610117,-4.7515917,3.75202,-5.0418587,5.591838,-1.1059957,1.6867509,6.299697,2.334237,2.3302257,-3.8522384,-0.65799093,-5.311874,-1.9445367,1.0357294,4.701418,0.4223616,0.50866175,5.4052267,-5.8486395,4.442842,-1.990067,0.5179984,-1.1828097,-1.47943,-1.2632947,4.979573,-0.7022621,-1.3054967,-0.97813517,-1.8269804,103074-7-0-1.wav
0.5718495,0.5809409,0.26705688,5.5124936,0.18619163,3577.606096783289,3634.393628620286,18.065298761008304,0.00800369,7078.119904891304,0.09640794836956522,0.21187469656376395,(0.578412652015686-0.0058325594291090965j),-34.78344,127.79798,-43.58745,46.02648,-18.05373,12.471338,-7.733008,17.530613,-6.510782,16.691721,-2.878839,3.6991742,-5.0139527,5.315692,-0.2862877,1.9331369,6.947542,5.2387066,3.4849932,-2.4662166,-2.088052,-5.7931013,-2.716163,1.434503,6.5186205,1.3128963,1.5697954,4.5267477,-5.4785824,4.104194,-1.3415892,1.4127169,-1.4961797,-1.1130068,-0.3640377,5.1072016,-0.41100127,-1.3613039,-2.8170664,-2.40758,103074-7-0-2.wav
