chroma_stft,chroma_cqt,chroma_cens,melspectogram,rms,centroid,bandwidth,contrast,flatness,rolloff,crossing_rate,tempogram,fourier_tempogram,mcffs_1,mcffs_2,mcffs_3,mcffs_4,mcffs_5,mcffs_6,mcffs_7,mcffs_8,mcffs_9,mcffs_10,mcffs_11,mcffs_12,mcffs_13,mcffs_14,mcffs_15,mcffs_16,mcffs_17,mcffs_18,mcffs_19,mcffs_20,mcffs_21,mcffs_22,mcffs_23,mcffs_24,mcffs_25,mcffs_26,mcffs_27,mcffs_28,mcffs_29,mcffs_30,mcffs_31,mcffs_32,mcffs_33,mcffs_34,mcffs_35,mcffs_36,mcffs_37,mcffs_38,mcffs_39,mcffs_40,Label
0.41872564,0.6123902,0.27829218,1.6073078,0.0741048,3042.0368545977144,3289.6544209879216,16.4249802629514,0.0015180182,5848.730044157609,0.07736073369565218,0.19874608747254582,(0.5966700315475464+0.0034066562075167894j),-179.91931,131.81906,-50.371338,-0.7531528,-18.994902,9.542162,-21.867594,11.940933,-14.088826,2.8029788,4.7895117,1.1649572,3.9474602,7.2218533,3.3731155,-0.835322,4.649027,-6.727166,1.0853459,-4.8937955,2.9747913,-1.4474202,3.7302756,-1.2342591,0.4138167,0.3887445,-2.6132946,-1.6519213,-0.7228554,2.363481,-0.18496655,4.7636614,-2.5404453,3.127336,-2.2376952,1.0458647,-0.27376708,-1.8195418,-2.1895723,-1.4998698,102105-3-0-0.wav
0.5055945,0.66960305,0.28182703,4.06173,0.16487944,2777.086953875762,2178.7512547824936,18.21518364006181,0.0036101912,4386.282269021739,0.09896257925724637,0.2748355643484551,(0.41439756751060486-0.009585166350007057j),-138.43385,157.73274,-130.25621,18.13273,-38.08919,21.985909,-20.616547,0.027682053,-0.40775213,-10.696838,5.330271,-12.711737,-7.6672215,-16.689724,-2.5664523,-8.083242,-4.245156,-5.1539125,5.809578,0.38710707,0.8730934,7.941226,-7.941251,0.9358586,2.4100034,6.1097217,-4.864666,3.3540244,-2.2851586,-5.803174,3.722865,-5.0007496,3.7219105,-0.93185276,1.7509649,-0.27178618,2.2649586,0.11460235,-0.1935217,2.3217168,103199-4-0-0.wav
0.5712854,0.64735657,0.2784432,4.9815726,0.1973179,2465.860738154483,1981.336280832622,18.581303193089838,0.00013174488,3877.0376188858695,0.08977723052536232,0.28115831149646126,(0.37975436449050903-0.0014035083586350083j),-90.41071,171.46791,-124.48057,10.616991,-33.660084,14.157876,-20.760544,-6.2526097,-6.4934855,-16.235928,-0.35562602,-16.133308,-8.3075285,-18.426208,-7.2212467,-12.38669,-9.172788,-5.736892,2.0313327,1.0829107,-0.9703922,8.836416,-4.938912,2.396674,5.3052516,5.466067,-1.9554596,2.6129208,2.4366846,-4.458526,5.366,-3.0481935,2.9845576,2.9354813,-0.8005647,3.0816002,1.9145215,1.0075514,1.3379402,0.64242333,103199-4-0-3.wav
0.6039591,0.63361084,0.27619883,5.5732784,0.20360447,2340.618448430333,1962.2256163225297,18.396081676574465,6.217056e-05,3726.929347826087,0.08446841032608696,0.2812479058984678,(0.3688332140445709-0.0022504667285829782j),-92.787796,191.1461,-128.67316,19.591953,-43.736294,18.354406,-27.55299,-2.7236989,-8.676777,-15.189569,-3.594469,-20.239563,-6.5549493,-21.280407,-3.7202814,-14.504917,-8.244962,-8.752857,1.6296518,-0.44352108,-4.687786,6.6171484,-7.473374,3.6856594,1.6048288,4.2766805,-4.538748,2.2593281,1.9547418,-4.348459,5.9416766,-3.7361138,4.6511884,1.651735,-1.3920398,0.37843177,2.536258,1.0735973,0.6665757,1.1058537,103199-4-0-4.wav
0.60803443,0.6495731,0.27812687,5.3264,0.19916682,2355.209614266585,1989.970752336421,18.066552510699122,9.434043e-05,3728.801800271739,0.08516049592391305,0.28043342656341896,(0.3580307066440582+0.0007013574941083789j),-91.22569,191.13254,-126.178444,21.816011,-42.803738,17.4209,-31.41836,-5.7040625,-10.926961,-15.150677,-4.14612,-19.418312,-4.024805,-19.685572,-0.6897229,-12.396261,-7.371003,-8.7200985,1.3756392,-0.838795,-6.222011,5.1521387,-6.8420515,3.7057695,-1.0814085,2.9319196,-4.360107,1.3373518,0.65583384,-4.792147,5.364578,-2.9015825,6.2312484,3.0230238,-0.58609873,0.5199316,5.1686177,1.5447935,-0.27795297,1.965199,103199-4-0-5.wav
0.57481974,0.6818258,0.28101942,5.375782,0.20691276,2438.7963808828513,2002.8094435692349,18.208574895366503,9.406378e-05,3787.5968070652175,0.08895069067028985,0.2786967724777148,(0.3685658574104309+0.0023093679919838905j),-89.976395,183.55426,-129.99191,20.040186,-39.777996,23.321556,-27.743896,-2.022579,-7.318726,-10.302263,1.6129315,-15.646627,-1.8832625,-16.626446,2.575919,-8.975402,-3.4703698,-6.5654283,2.8117552,0.5687639,-2.4557903,9.589355,-4.376257,6.1858807,0.32633418,3.6229386,-3.0029964,2.021956,0.4222319,-4.0492067,4.8491216,-4.103869,6.385036,3.3241136,1.5031098,1.2324567,5.0345106,2.1669981,-1.3728584,2.4174979,103199-4-0-6.wav
0.18014309,0.6308407,0.27250788,1.5289174,0.07312376,996.9352609785625,710.0518824026736,17.240721912122535,0.61747336,1454.0217391304348,0.036687613224637684,0.058570840551111815,(0.16810661554336548-0.05530504137277603j),-404.21042,58.040466,-53.01939,-1.9433795,-7.9742002,7.722766,-5.3510885,0.93020105,-0.037727688,-1.4504049,-0.39878026,-6.187604,-0.77813643,-4.484635,1.105968,-1.8848748,-1.7188636,-1.4933085,-0.13538484,-1.1224394,-1.0225432,2.8717556,-1.546104,2.0886934,0.7635843,0.08220659,1.535544,1.9308028,-0.96857184,-1.4410326,0.5198766,-1.634231,0.24320742,-0.9008623,-0.653355,-1.8462725,-0.11877249,0.40821594,-1.5838933,0.27328926,103199-4-1-0.wav
0.49268752,0.68696177,0.28347403,4.8255854,0.21218558,2634.7566100325776,1827.5406067831266,18.32808077131967,4.8063775e-05,3901.9412364130435,0.09922158061594202,0.2207855155302758,(0.4030066728591919-0.018640361726284027j),-108.30455,159.28662,-152.90276,9.874193,-31.701706,24.032337,-18.612774,5.373809,1.967807,-1.8158276,1.1904709,-14.433699,0.6186243,-10.09191,8.682047,-4.0586095,0.091637254,-4.606808,1.4552758,-0.34518403,-0.44430998,9.56824,-5.6127305,7.232638,5.6031103,3.3906815,0.14895347,4.454377,-1.9758464,-2.1150548,0.8023345,-5.8189397,0.59709436,-5.1227546,-0.97145075,-5.4937434,1.34619,1.7781683,-2.3500466,0.66240674,103199-4-2-0.wav
0.5204892,0.724043,0.28509155,5.0314045,0.21699268,2599.6685483546194,1816.7317231420168,18.454306650314486,4.6738376e-05,3867.3008661684785,0.09902060688405798,0.27999890366820335,(0.3734249472618103+0.000743789307307452j),-102.27308,165.37512,-150.05006,13.64411,-27.882133,26.618107,-16.333332,5.6778655,2.8364334,-1.8787637,4.6924314,-10.6871195,1.7753668,-9.522671,6.8252025,-4.7493377,0.5823597,-3.7651434,3.2699254,1.2046113,0.5734322,11.41298,-4.2508717,5.735514,2.5732267,2.7771668,-0.47052634,3.6369076,-1.1100869,-1.6299844,3.1515837,-4.857726,1.4515681,-3.6782234,-1.6264794,-5.2458787,0.9005417,0.26053533,-3.2955709,0.23141126,103199-4-2-1.wav
0.5238149,0.6785106,0.28443173,4.695058,0.22318986,2976.8662768411536,1952.8931166197153,17.870598307200815,5.635174e-05,4415.991847826087,0.10944576539855072,0.28165286868508926,(0.3950626850128174-0.0001852794230217114j),-108.95507,122.78055,-174.76472,8.971489,-38.148598,25.318954,-17.498049,5.4288898,8.155922,0.276426,9.335654,-6.4293237,6.8667836,-2.1967607,11.003827,-2.063701,3.9667177,-0.67564416,6.4238954,3.485764,-0.7305216,8.542832,-5.511848,3.9764426,-2.47013,0.9356425,-1.6804931,1.2712716,0.5131227,-1.4967892,2.6330578,-4.9449277,2.2244163,-3.2530713,-0.69542706,-0.95471865,1.9014714,0.91370016,-1.935045,0.379813,103199-4-2-10.wav
